"id";"jobs";"firms";"salary";"nums0"
1272;"（急聘） 现场维护工程师";"深圳市云端高科信息科技有限公司";"6-8千/月";"4"
1273;"技术支持工程师";"上海北塔软件股份有限公司";"0.7-1万/月";"1"
1274;"技术经理";"深圳前海全盈科技有限公司";"2-3万/月";"1"
1275;"ERP实施顾问";"深圳市有方科技股份有限公司";"1-2万/月";"2"
1276;"实施工程师-应用";"广州博纳信息技术有限公司";"4-8千/月";"3"
1277;"网站运营";"中康美链（深圳）网络科技有限公司";"6-8千/月";"2"
1278;"大客户经理";"深圳市顺丰商业有限公司";"0.8-1万/月";"1"
1279;"MCU开发/维护工程师";"深圳市澎湃动力电子科技有限公司";"0.6-1.2万/月";"3"
1280;"PDM/PLM 项目实施工程师";"智诚计算机辅助设计（深圳）有限公司";"10-15万/年";"若干"
1281;"技术总监";"深圳斯迈特网络科技有限公司";"1.5-2万/月";"1"
1282;"COCOS-JS开发工程师";"深圳市奇迅新游科技股份有限公司";"0.7-1.2万/月";"1"
1283;"JAVA项目经理（信息公司）";"北京卓信智恒数据科技股份有限公司";"1.2-2万/月";"1"
1284;"SAP开发工程师";"翔耀电子（深圳）有限公司";"6-8千/月";"1"
1285;"网络主管";"喜茶";"0.9-1.1万/月";"2"
1286;"SAP系统管理员";"深圳市东一思创电子有限公司";"0.7-1万/月";"1"
1287;"文案策划";"深圳市安胜文化发展有限公司";"4.5-6千/月";"1"
1288;"互联网产品专员（双休+奖金）";"深圳市佳创科技有限公司";"4-7.5千/月";"6"
1289;"Android 开发工程师";"深圳市微垠信息科技有限公司";"0.8-1.5万/月";"3"
1290;"产品经理  项目经理";"智腾（深圳）网络科技有限公司";"0.8-1万/月";"1"
1291;"ORACLE数据库维护";"北京科迈网通讯技术有限公司";"1-1.5万/月";"1"
1292;"Android开发工程师（急）";"深圳市新联鑫网络科技有限公司";"0.8-1.2万/月";"1"
1293;".NET架构师";"深圳奥哲网络科技有限公司";"3-5万/月";"1"
1294;"硬件工程师";"深圳市中视典数字科技有限公司";"1-1.5万/月";"2"
1295;"DBA工程师(Oracle)";"深圳北斗星航网络科技有限公司";"0.8-1.5万/月";"1"
1296;"测试工程师";"深圳众享互联科技有限公司";"1-2万/月";"若干"
1297;"中级网络工程师";"广州天诚伟业通信科技有限公司";"4.5-6千/月";"5"
1298;"PHP开发工程师";"深圳市净果电子商务有限公司";"1-1.5万/月";"1"
1299;"PHP中级开发工程师";"深圳市光显电子商务有限公司";"0.8-1.5万/月";"2"
1300;"物联网模组软件工程师";"深圳市巨恩科技有限公司";"1.5-3万/月";"2"
1301;"环保技术工程师";"深圳市世纪明亮科技有限公司";"4.5-6千/月";"若干"
1302;"销售客服";"深圳市宏元进出口贸易有限公司";"4-5千/月";"2"
1303;"网络维护工程师";"深圳市讯耐特科技有限公司";"3-5千/月";"若干"
1304;"网管";"深圳市维纳斯酒店有限公司";"4.5-6千/月";"1"
1305;"大数据开发工程师";"深圳市广通软件有限公司";"1.5-2万/月";"2"
1306;"IT网络管理员";"深圳市福日汽车销售有限公司";"4.5-6千/月";"1"
1307;"CTO";"深圳市云尚云智能科技有限公司";"4.5-6千/月";"1"
1308;"服务器管理工程师";"富士康科技集团WLBG";"0.8-1万/月";"2"
1309;"IT技术支持工程师";"广州中广计算机科技有限公司";"4-5千/月";"1"
1310;"亚马逊运营";"深圳市顺发光电子有限公司";"0.8-1万/月";"5"
1311;"平台架构工程师";"富士康IT中原资讯总处";"1-1.5万/月";"7"
1312;"数据库工程师";"深圳特发东智科技有限公司";"1-1.5万/月";"1"
1313;"研发总监";"青岛伟东云教育集团有限公司";"2-3万/月";"若干"
1314;"盒马鲜生-IT（景田店）";"上海盒马网络科技有限公司";"5-7千/月";"1"
1315;"系统工程师（通讯/IT）";"环迅通科技（北京）有限公司";"0.5-1万/月";"2"
1316;"网络工程师";"深圳市艾美美业文化传播有限公司";"0.7-1万/月";"1"
1317;"维护工程师";"深圳市新益技术有限公司";"0.7-1万/月";"1"
1318;"技术工程师";"中兴通讯股份有限公司";"4.5-6千/月";"1"
1319;"技术支持工程师";"深圳市易特科技有限公司";"0.5-1万/月";"1"
1320;"仓储科长";"深圳南方德尔汽车电子有限公司";"0.7-1.2万/月";"1"
1321;"PHP架构师";"湖南艾瓦特网络科技有限公司";"4-5万/月";"1"
1322;"供配电工程师（腾讯滨海大厦项目）";"深圳市万科物业服务有限公司";"0.8-1万/月";"1"
1323;"维护工程师";"苏州好特斯模具有限公司";"4.5-6千/月";"1"
1324;"信息维护员";"深圳市易站连锁股份有限公司";"4-4.7千/月";"1"
1325;"微软系统工程师";"深圳市伊登软件股份有限公司";"0.8-1.5万/月";"若干"
1326;"IT技术支持";"现代牙科器材（深圳）有限公司";"1-1.2万/月";"1"
1327;"运营招商经理/招商运营经理";"深圳华汇文化集团有限公司";"0.7-1万/月";"1"
1328;"实施工程师";"北京中科江南信息技术股份有限公司";"0.6-1万/月";"1"
1329;"集团事业部-PLM工程师";"深圳影儿时尚集团有限公司";"0.8-1.6万/月";"1"
1330;"技术支持工程师";"深圳市凌启电子有限公司";"6-8千/月";"1"
1331;"网络维护工程师";"深圳市好朋友国际品牌管理有限公司";"6-8千/月";"1"
1332;"消防系统维护技工(职位编号：5)";"深圳市新天泽消防工程有限公司";"0.5-1万/月";"10"
1333;"高级技术维护工程师(DBA)";"专讯科技（深圳）有限公司";"1-1.5万/月";"1"
1334;"运营管理部总监/高级经理";"宝能汽车有限公司";"1.5-3万/月";"6"
1335;"高级PHP工程师";"深圳市前海必胜道网络科技有限公司";"1-2万/月";"1"
1336;"技术支持工程师(职位编号：004)";"深圳市磐石云天网络科技有限公司";"6-8千/月";"2"
1337;"光纤网络维护工程师";"深圳市信息管线有限公司";"0.8-1万/月";"10"
1338;"Java开发工程师（双休）";"深圳市旮旯云商科技有限公司";"15-20万/年";"2"
1339;"污水操作工";"深圳市鼎和环保科技有限公司";"3-4.5千/月";"1"
1340;"网络工程师";"深圳市安络科技有限公司";"4-8千/月";"8"
1341;"Vmware工程师";"深圳市红彤软件有限公司";"0.8-1万/月";"若干"
1342;"产品经理";"深圳市宝交网供应链管理有限公司";"1-1.5万/月";"1"
1343;"系统工程师";"盐田港国际资讯有限公司";"0.6-1.2万/月";"若干"
1344;"存储虚拟化工程师";"深圳市广和诚信息科技有限公司";"0.8-1万/月";"1"
1345;"系统维护工程师";"深圳宜特检测技术有限公司";"6-8千/月";"1"
1346;"产品经理（远程医疗）";"深圳科创广泰技术有限公司";"1.5-2万/月";"1"
1347;"行政主管";"有光时尚科技（深圳）有限公司";"0.8-1万/月";"1"
1348;"网络工程师";"深圳市科技评审管理中心";"0.8-1.3万/月";"1"
1349;"区块链架构师";"深圳市致宸信息科技有限公司";"2-5万/月";"1"
1350;"销售代表";"深圳润泰丝路智能零售有限公司";"0.6-1万/月";"20"
1351;"系统及虚拟化工程师（深圳）";"广州友地信息技术有限公司";"1-1.8万/月";"2"
1352;"OA实施项目经理";"大连华天软件有限公司";"1-1.5万/月";"5"
1353;"客服专员（软件售后客服）";"深圳市云软信息技术有限公司";"5-7千/月";"1"
1354;"资讯安全工程师";"深圳富强智能系统科技有限公司";"0.8-1万/月";"1"
1355;"品牌宣传";"深圳经济特区社会工作学院";"6-8千/月";"1"
1356;"销售督导";"深圳市泰比特科技有限公司";"0.7-1万/月";"若干"
1357;"维护工程师";"深圳市智胜慧通科技有限公司";"5-8千/月";"5"
1358;"IT技术支持工程师";"广州领冠信息科技有限公司";"5-6.5千/月";"若干"
1359;"售前售后技术支持工程师";"同观科技（深圳）有限公司";"6-8千/月";"1"
1360;"市场企划经理";"琳璧时尚发展集团有限公司";"0.6-1万/月";"1"
1361;"系统、网络维护工程师";"深圳梦方文化旅游科技有限公司";"3.5-5.5千/月";"1"
1362;"高级文案策划";"平凡视界（深圳）科技有限公司";"6-8千/月";"1"
1363;"POS软件工程师";"深圳市富安娜家居用品股份有限公司";"0.8-1.5万/月";"1"
1364;"网络工程师（华三、深信服方向）";"深圳市耐施菲信息科技有限公司";"0.7-1.2万/月";"2"
1365;"DevOps工程师";"印力商用置业有限公司";"1-2万/月";"1"
1366;"网络工程师";"立信染整机械（深圳）有限公司";"4-5千/月";"1"
1367;"双休动力工程师（中国移动）包住+五险一金（佛山）";"广州欢创劳务派遣有限公司";"4.5-6千/月";"4"
1368;"维护工程师";"深圳市广宁股份有限公司";"4-5.5千/月";"1"
1369;"影业公司总部-营销管理（电商）(职位编号：crland010644)";"万影影业（深圳）有限公司";"7-9千/月";"1"
1370;"SAP/ABAP高级开发工程师";"深圳市冠旭电子股份有限公司";"1.8-3万/月";"1"
1371;"节能运营维护经理";"金马节能科技（深圳）有限公司";"1-2万/月";"1"
1372;"系统维护/测试";"深圳觅糖装饰设计工程有限公司";"6-8千/月";"3"
1373;"产品经理-利和01";"微医集团";"1-2万/月";"5"
1374;"网络管理员";"美颐美餐厅（深圳）有限公司";"5-8千/月";"1"
1375;"MES开发工程师";"深圳市飞托克实业有限公司";"1-1.5万/月";"2"
1376;"APP运营维护工程师(APP开发工程师)";"深圳市家乐士净水科技有限公司";"1-1.5万/月";"1"
1377;"区块链开发工程师";"深圳市泊众网科技有限公司";"1.5-2.5万/月";"若干"
1378;"网络工程师";"深圳市欧克信息技术有限公司";"5-8千/月";"2"
1379;"网络工程师/助理工程师 长出差";"肯特智能技术（深圳）股份有限公司";"4-8千/月";"2"
1380;"IT工程师";"深圳市领略数控设备有限公司";"5-8千/月";"2"
1381;"Java高级开发工程师(职位编号：2)";"锐莱科技（深圳）有限公司";"1.5-2万/月";"5"
1382;"helpdesk技术支持";"深圳市顺电连锁股份有限公司";"4-6千/月";"1"
1383;"售后技术支持工程师";"深圳市高斯贝尔家居智能电子有限公司";"0.6-1万/月";"1"
1384;"信息化建设主管";"深圳集美设计工程有限公司";"0.8-1万/月";"1"
1385;"技术经理";"深圳市洪堡智慧餐饮科技有限公司";"1-2万/月";"1"
1386;"MES实施顾问";"深圳市云迅通科技股份有限公司";"1-1.5万/月";"若干"
1387;"IT系统工程师";"深圳前海兴邦商业保理有限公司";"1.5-2万/月";"若干"
1388;"网管";"亦邦国际货运代理（深圳）有限公司";"4-5.5千/月";"1"
1389;"PHP高级开发工程师";"深圳市闪德资讯科技有限公司";"1-1.5万/月";"若干"
1390;"网络维护工程师";"鹏鼎控股（深圳）股份有限公司";"5-7千/月";"1"
1391;"Linux系统工程师";"深圳海王集团股份有限公司";"1-1.5万/月";"1"
1392;"架构师";"深圳投哪金融服务有限公司";"3.5-5.5万/月";"4"
1393;"网络工程师";"深圳瑞科时尚电子有限公司";"6-8千/月";"1"
1394;"云服务器软件工程师";"深圳市兴为通科技股份有限公司";"0.8-1万/月";"若干"
1395;"售后工程师";"深圳市华成峰科技有限公司";"0.6-1万/月";"1"
1396;"Android软件工程师";"深圳国投物联网络股份有限公司";"8-12万/年";"1"
1397;"IT专员-FUNWORK";"上海中骏置业有限公司";"0.8-1万/月";"1"
1398;"Spark数据开发工程师";"深圳嘉石大岩资本管理有限公司";"1-1.5万/月";"1"
1399;"IT管理员";"安徽华米信息科技有限公司";"0.5-1万/月";"若干"
1400;"FICO模块工程师";"深圳合新科技股份有限公司";"1.5-2万/月";"若干"
1401;"jave维护工程师";"宏景国际教育集团";"6-8千/月";"1"
1402;"暧通工程师";"深圳市鸿利昌机械制造有限公司";"1-1.5万/月";"1"
1403;"Java高级开发工程师";"深圳市云猎空间科技有限公司";"1.2-1.7万/月";"1"
1404;"2611LN-检验-IT实施经理(职位编号：2611LN)";"平安好医投资管理有限公司";"30-40万/年";"1"
1405;"PHP开发工程师";"深圳宏智邦建工程技术有限公司";"0.8-1万/月";"若干"
1406;"技术经理";"深圳市前海丁卯科技有限公司";"1.2-2万/月";"1"
1407;"IT经理（不动产）";"深圳国瑞商业管理有限公司";"1.5-2万/月";"1"
1408;"广告市场经理(职位编号：0006)";"深圳市汉隆文化传播有限公司";"6-8千/月";"1"
1409;"JAVA技术总监";"深圳市佳保安全股份有限公司";"1-1.5万/月";"1"
1410;"云效交付部署";"浩鲸云计算科技股份有限公司";"0.9-1.5万/月";"2"
1411;"技术总监";"深圳市善行医疗科技有限公司";"1.5-2万/月";"若干"
1412;"技术支持顾问";"深圳市金纳维科技有限公司";"0.6-1.5万/月";"1"
1413;"高级SAP工程师（SD）";"深圳市新纶科技股份有限公司";"15-20万/年";"若干"
1414;"ERP助理工程师";"深圳市国瓷永丰源瓷业有限公司";"4.5-8千/月";"1"
1415;"售电业务员（深圳）";"深圳上影国际影院有限公司";"3.5-8千/月";"若干"
1416;"Java架构师";"深圳市天下房仓科技有限公司";"2-4万/月";"若干"
1417;"软件开发工程师（包住/双休）";"深圳神彩物流有限公司";"6-8千/月";"若干"
1418;"MES实施顾问";"深圳市正业玖坤信息技术有限公司";"5-8千/月";"若干"
1419;"嵌入式软件工程师";"深圳市德奥信息技术有限公司";"1-1.5万/月";"1"
1420;"IT经理";"深圳市南羚贸易有限公司";"1-2万/月";"1"
1421;"信息管理员";"深圳市延养堂医药有限公司";"6-8万/年";"1"
1422;"网络工程师";"兆远信息咨询有限公司";"6-8千/月";"若干"
1423;"销售经理（深圳）";"霍立克电气有限公司";"15-20万/年";"1"
1424;"技术总监";"善行（深圳）系统有限公司";"2.5-3万/月";"1"
1425;"信用业务运营支持岗";"中山证券有限责任公司";"1-2万/月";"1"
1426;"高级人力资源专员";"深圳市宏泰智慧控股有限公司";"0.5-1万/月";"1"
1427;"IT工程师J10870";"展讯通信（深圳）有限公司";"1-1.8万/月";"若干"
1428;"高级数据库工程师";"IBM China";"1-2万/月";"若干"
1429;"网络管理员（应届毕业生）";"深圳盛辉物流有限公司";"3-4.5千/月";"1"
1430;"ERP开发工程师";"深圳市柏星龙创意包装股份有限公司";"0.7-1.2万/月";"1"
1431;"跨境电商产品开发/助理";"深圳市友易达科技有限公司";"4.5-6千/月";"2"
1432;"新媒体运营";"深圳九和弦文化艺术有限公司";"6-8千/月";"3"
1433;"IT专员（网络管理员）";"瑞鹏宠物医疗集团股份有限公司";"5-6千/月";"1"
1434;"电工";"广州索迪斯管理服务有限公司";"4.5-6千/月";"5"
1435;"Java开发工程师";"深圳有的科技有限公司";"1.5-2万/月";"3"
1436;"售前/售后技术支持工程师";"深圳智盛信息技术股份有限公司";"0.4-1万/月";"4"
1437;"云效交付部署";"南京君合创胜数据科技有限责任公司";"0.9-1.5万/月";"若干"
1438;"（高级）Java开发工程师-IM方向(职位编号：001)";"深圳一声笑科技有限公司";"1.2-2.4万/月";"5"
1439;"亚马逊运营专员（急招+包住）";"深圳市愚公营销策划有限公司";"6-8千/月";"2"
1440;"新媒体编辑（情感类）";"深圳市芭格美生物科技有限公司";"0.8-1万/月";"1"
1441;"物控成本主管";"中建科技（深汕特别合作区）有限公司";"0.8-1万/月";"1"
1442;"IT/网络工程师";"深圳市愉悦资产管理有限公司";"5-8千/月";"1"
1443;"高级ruby on rails开发工程师";"深圳市华创恒达科技有限公司";"1.5-2万/月";"若干"
1444;"硬件测试工程师";"广东博成网络科技有限公司";"6-7千/月";"2"
1445;"运营专员";"深圳前海三九供应链管理有限公司";"4.5-6千/月";"2"
1446;"Java高级开发工程师";"深圳市中软易通科技有限公司";"1.5-2万/月";"1"
1447;"网络工程师";"富士康科技集团CMBU";"6-8千/月";"5"
